,source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,at_who,words,tweet_len,tweet_no_words,capital_words,has_endors
5712,Twitter for iPhone,I would like to thank the Democrats for holding this mornings hearing Now after hours Robert Mueller has to subject himself to ShiftySchiff an Embarrassment to our Country ,2019-07-24 17:04:08,27682.0,121444,false,1.154074799867605e+18,[],"['I', 'would', 'like', 'to', 'thank', 'the', 'Democrats', 'for', 'holding', 'this', 'mornings', 'hearing', 'Now', 'after', 'hours', 'Robert', 'Mueller', 'has', 'to', 'subject', 'himself', 'to', 'ShiftySchiff', 'an', 'Embarrassment', 'to', 'our', 'Country']",172,28,I,0
5713,Twitter for iPhone,RT Boom Jim Jordan just blew the lid off the Hoax as Mueller cowers amp refuses t ,2019-07-24 15:41:24,13506.0,0,false,1.1540539804204892e+18,"['@TheRightMelissa:', '@realDonaldTrump', '@KatiePavlich', '@FoxNews']","['RT', 'Boom', 'Jim', 'Jordan', 'just', 'blew', 'the', 'lid', 'off', 'the', 'Hoax', 'as', 'Mueller', 'cowers', 'amp', 'refuses', 't']",82,17,RT,0
5715,Twitter for iPhone, Mueller was asked whether or not the investigation was impeded in any way and he said no In other words there was NO OBSTRUCTION ,2019-07-24 14:51:10,23965.0,94977,false,1.1540413386538926e+18,"['@KatiePavlich', '@FoxNews']","['Mueller', 'was', 'asked', 'whether', 'or', 'not', 'the', 'investigation', 'was', 'impeded', 'in', 'any', 'way', 'and', 'he', 'said', 'no', 'In', 'other', 'words', 'there', 'was', 'NO', 'OBSTRUCTION']",130,24,NO,0
5716,Twitter for iPhone, This has been a disaster for the Democrats and a disaster for the reputation of Robert Mueller Chris Wallace,2019-07-24 14:11:16,21957.0,88855,false,1.154031296835928e+18,['@FoxNews'],"['This', 'has', 'been', 'a', 'disaster', 'for', 'the', 'Democrats', 'and', 'a', 'disaster', 'for', 'the', 'reputation', 'of', 'Robert', 'Mueller', 'Chris', 'Wallace']",109,19,,0
5717,Twitter for iPhone,It has been reported that Robert Mueller is saying that he did not apply and interview for the job of FBI Director and get turned down the day before he was wrongfully appointed Special Counsel Hope he doesnt say that under oath in that we have numerous witnesses to the ,2019-07-24 12:18:57,19326.0,87366,false,1.1540030302679e+18,[],"['It', 'has', 'been', 'reported', 'that', 'Robert', 'Mueller', 'is', 'saying', 'that', 'he', 'did', 'not', 'apply', 'and', 'interview', 'for', 'the', 'job', 'of', 'FBI', 'Director', 'and', 'get', 'turned', 'down', 'the', 'day', 'before', 'he', 'was', 'wrongfully', 'appointed', 'Special', 'Counsel', 'Hope', 'he', 'doesnt', 'say', 'that', 'under', 'oath', 'in', 'that', 'we', 'have', 'numerous', 'witnesses', 'to', 'the']",271,50,FBI,0
5722,Twitter for iPhone,It has been reported that Robert Mueller is saying that he did not apply and interview for the job of FBI Director and get turned down the day before he was wrongfully appointed Special Counsel Hope he doesnt say that under oath in the we have numerous witnesses to the ,2019-07-24 11:53:27,3128.0,12101,false,1.1539966150253814e+18,[],"['It', 'has', 'been', 'reported', 'that', 'Robert', 'Mueller', 'is', 'saying', 'that', 'he', 'did', 'not', 'apply', 'and', 'interview', 'for', 'the', 'job', 'of', 'FBI', 'Director', 'and', 'get', 'turned', 'down', 'the', 'day', 'before', 'he', 'was', 'wrongfully', 'appointed', 'Special', 'Counsel', 'Hope', 'he', 'doesnt', 'say', 'that', 'under', 'oath', 'in', 'the', 'we', 'have', 'numerous', 'witnesses', 'to', 'the']",270,50,FBI,0
5723,Twitter for iPhone,So why didnt the highly conflicted Robert Mueller investigate how and why Crooked Hillary Clinton deleted and acid washed Emails immediately AFTER getting a SUBPOENA from the United States Congress She must have GREAT lawyers ,2019-07-24 11:43:10,25497.0,105482,false,1.15399402609963e+18,[],"['So', 'why', 'didnt', 'the', 'highly', 'conflicted', 'Robert', 'Mueller', 'investigate', 'how', 'and', 'why', 'Crooked', 'Hillary', 'Clinton', 'deleted', 'and', 'acid', 'washed', 'Emails', 'immediately', 'AFTER', 'getting', 'a', 'SUBPOENA', 'from', 'the', 'United', 'States', 'Congress', 'She', 'must', 'have', 'GREAT', 'lawyers']",226,35,AFTER,0
5724,Twitter for iPhone,Why didnt Robert Mueller amp his band of Angry Democrats spend any time investigating Crooked Hillary Clinton Lyin amp Leakin James Comey Lisa Page and her Psycho lover Peter S Andy McCabe the beautiful Ohr family Fusion GPS and many more including HIMSELF amp Andrew W ,2019-07-24 11:36:27,21010.0,81353,false,1.153992334054441e+18,[],"['Why', 'didnt', 'Robert', 'Mueller', 'amp', 'his', 'band', 'of', 'Angry', 'Democrats', 'spend', 'any', 'time', 'investigating', 'Crooked', 'Hillary', 'Clinton', 'Lyin', 'amp', 'Leakin', 'James', 'Comey', 'Lisa', 'Page', 'and', 'her', 'Psycho', 'lover', 'Peter', 'S', 'Andy', 'McCabe', 'the', 'beautiful', 'Ohr', 'family', 'Fusion', 'GPS', 'and', 'many', 'more', 'including', 'HIMSELF', 'amp', 'Andrew', 'W']",270,46,S,0
5725,Twitter for iPhone,It was NEVER agreed that Robert Mueller could use one of his many Democrat Never Trumper lawyers to sit next to him and help him with his answers This was specifically NOT agreed to and I would NEVER have agreed to it The Greatest Witch Hunt in US history by far ,2019-07-24 11:03:41,20548.0,91769,false,1.153984090712019e+18,[],"['It', 'was', 'NEVER', 'agreed', 'that', 'Robert', 'Mueller', 'could', 'use', 'one', 'of', 'his', 'many', 'Democrat', 'Never', 'Trumper', 'lawyers', 'to', 'sit', 'next', 'to', 'him', 'and', 'help', 'him', 'with', 'his', 'answers', 'This', 'was', 'specifically', 'NOT', 'agreed', 'to', 'and', 'I', 'would', 'NEVER', 'have', 'agreed', 'to', 'it', 'The', 'Greatest', 'Witch', 'Hunt', 'in', 'US', 'history', 'by', 'far']",263,51,NEVER,0
5726,Twitter for iPhone,So Democrats and others can illegally fabricate a crime try pinning it on a very innocent President and when he fights back against this illegal and treasonous attack on our Country they call It Obstruction Wrong Why didnt Robert Mueller investigate the investigators ,2019-07-24 10:50:55,25026.0,100060,false,1.1539808754885427e+18,[],"['So', 'Democrats', 'and', 'others', 'can', 'illegally', 'fabricate', 'a', 'crime', 'try', 'pinning', 'it', 'on', 'a', 'very', 'innocent', 'President', 'and', 'when', 'he', 'fights', 'back', 'against', 'this', 'illegal', 'and', 'treasonous', 'attack', 'on', 'our', 'Country', 'they', 'call', 'It', 'Obstruction', 'Wrong', 'Why', 'didnt', 'Robert', 'Mueller', 'investigate', 'the', 'investigators']",268,43,,0
5727,Twitter for iPhone,So Robert Mueller has now asked for his long time Never Trumper lawyer to sit beside him and help with answers Whats this all about His lawyer represented the basement server guy who got off free in the Crooked Hillary case This should NOT be allowed Rigged Witch Hunt ,2019-07-24 02:29:14,25253.0,101446,false,1.1538546217834004e+18,[],"['So', 'Robert', 'Mueller', 'has', 'now', 'asked', 'for', 'his', 'long', 'time', 'Never', 'Trumper', 'lawyer', 'to', 'sit', 'beside', 'him', 'and', 'help', 'with', 'answers', 'Whats', 'this', 'all', 'about', 'His', 'lawyer', 'represented', 'the', 'basement', 'server', 'guy', 'who', 'got', 'off', 'free', 'in', 'the', 'Crooked', 'Hillary', 'case', 'This', 'should', 'NOT', 'be', 'allowed', 'Rigged', 'Witch', 'Hunt']",269,49,NOT,0
5733,Twitter for iPhone,Just got back only to hear of a last minute change allowing a Never Trumper attorney to help Robert Mueller with his testimony before Congress tomorrow What a disgrace to our system Never heard of this before VERY UNFAIR SHOULD NOT BE ALLOWED A rigged Witch Hunt ,2019-07-23 23:32:21,20857.0,85482,false,1.153810108654035e+18,[],"['Just', 'got', 'back', 'only', 'to', 'hear', 'of', 'a', 'last', 'minute', 'change', 'allowing', 'a', 'Never', 'Trumper', 'attorney', 'to', 'help', 'Robert', 'Mueller', 'with', 'his', 'testimony', 'before', 'Congress', 'tomorrow', 'What', 'a', 'disgrace', 'to', 'our', 'system', 'Never', 'heard', 'of', 'this', 'before', 'VERY', 'UNFAIR', 'SHOULD', 'NOT', 'BE', 'ALLOWED', 'A', 'rigged', 'Witch', 'Hunt']",263,47,VERY,0
5747,Twitter for iPhone, I completely read the entire Mueller Report and do you know what I concluded after reading both Volume and Volume There is no there there NO THERE THERE We completely wasted everybodys time and taxpayers money ,2019-07-23 02:38:54,22794.0,99681,false,1.1534946675746324e+18,['@trish_regan'],"['I', 'completely', 'read', 'the', 'entire', 'Mueller', 'Report', 'and', 'do', 'you', 'know', 'what', 'I', 'concluded', 'after', 'reading', 'both', 'Volume', 'and', 'Volume', 'There', 'is', 'no', 'there', 'there', 'NO', 'THERE', 'THERE', 'We', 'completely', 'wasted', 'everybodys', 'time', 'and', 'taxpayers', 'money']",211,36,I,0
5748,Twitter for iPhone, I completely read the entire Mueller Report and do you know what I concluded after reading both Volume and Volume There is no there there NO THERE THERE We completely wasted everybodys time and taxpayers money ,2019-07-23 02:24:07,3066.0,11357,false,1.1534909477889556e+18,['@trishregan'],"['I', 'completely', 'read', 'the', 'entire', 'Mueller', 'Report', 'and', 'do', 'you', 'know', 'what', 'I', 'concluded', 'after', 'reading', 'both', 'Volume', 'and', 'Volume', 'There', 'is', 'no', 'there', 'there', 'NO', 'THERE', 'THERE', 'We', 'completely', 'wasted', 'everybodys', 'time', 'and', 'taxpayers', 'money']",211,36,I,0
5756,Twitter for iPhone, But the questions should be asked why were all of Clintons people given immunity and why were the text messages of Peter S and his lover Lisa Page deleted and destroyed right after they left Mueller and after we requested them this is Illegal ,2019-07-22 12:53:40,21711.0,95541,false,1.1532869898248888e+18,[],"['But', 'the', 'questions', 'should', 'be', 'asked', 'why', 'were', 'all', 'of', 'Clintons', 'people', 'given', 'immunity', 'and', 'why', 'were', 'the', 'text', 'messages', 'of', 'Peter', 'S', 'and', 'his', 'lover', 'Lisa', 'Page', 'deleted', 'and', 'destroyed', 'right', 'after', 'they', 'left', 'Mueller', 'and', 'after', 'we', 'requested', 'them', 'this', 'is', 'Illegal']",244,44,S,0
5757,Twitter for iPhone,Highly conflicted Robert Mueller should not be given another bite at the apple In the end it will be bad for him and the phony Democrats in Congress who have done nothing but waste time on this ridiculous Witch Hunt Result of the Mueller Report NO COLLUSION NO OBSTRUCTION ,2019-07-22 12:53:39,21725.0,102300,false,1.1532869890530796e+18,[],"['Highly', 'conflicted', 'Robert', 'Mueller', 'should', 'not', 'be', 'given', 'another', 'bite', 'at', 'the', 'apple', 'In', 'the', 'end', 'it', 'will', 'be', 'bad', 'for', 'him', 'and', 'the', 'phony', 'Democrats', 'in', 'Congress', 'who', 'have', 'done', 'nothing', 'but', 'waste', 'time', 'on', 'this', 'ridiculous', 'Witch', 'Hunt', 'Result', 'of', 'the', 'Mueller', 'Report', 'NO', 'COLLUSION', 'NO', 'OBSTRUCTION']",273,49,NO,0
5930,Twitter for iPhone,This is one of the most horrible abuses of all Those texts between gaga lovers would have told the whole story Illegal deletion by Mueller They gave us the insurance policy ,2019-07-13 12:20:51,28902.0,76226,false,1.1500172403953951e+18,[],"['This', 'is', 'one', 'of', 'the', 'most', 'horrible', 'abuses', 'of', 'all', 'Those', 'texts', 'between', 'gaga', 'lovers', 'would', 'have', 'told', 'the', 'whole', 'story', 'Illegal', 'deletion', 'by', 'Mueller', 'They', 'gave', 'us', 'the', 'insurance', 'policy']",173,31,,0
5934,Twitter for iPhone,RT TomFitton The dossier used by Mueller to target should have been investigated by Mueller if he w ,2019-07-13 12:13:29,7350.0,0,false,1.1500153883165778e+18,"['@JudicialWatch:', '@realDonaldTrump']","['RT', 'TomFitton', 'The', 'dossier', 'used', 'by', 'Mueller', 'to', 'target', 'should', 'have', 'been', 'investigated', 'by', 'Mueller', 'if', 'he', 'w']",100,18,RT,0
5936,Twitter for iPhone,RT Why Didnt Mueller Investigate Clinton Campaign Getting AntiTrump Dirt from Russians ,2019-07-13 12:12:21,6752.0,0,false,1.150015104437633e+18,"['@JudicialWatch:', '@TomFitton:']","['RT', 'Why', 'Didnt', 'Mueller', 'Investigate', 'Clinton', 'Campaign', 'Getting', 'AntiTrump', 'Dirt', 'from', 'Russians']",87,12,RT,0
6030,Twitter for iPhone,Now the Democrats have asked to see more people who have already spent hours with Robert Mueller and spent a fortune on lawyers in so doing How many bites at the apple do they get before working on Border Loopholes and Asylum They also want to interview the highly ,2019-07-11 14:00:12,11777.0,49688,false,1.1493174687306629e+18,[],"['Now', 'the', 'Democrats', 'have', 'asked', 'to', 'see', 'more', 'people', 'who', 'have', 'already', 'spent', 'hours', 'with', 'Robert', 'Mueller', 'and', 'spent', 'a', 'fortune', 'on', 'lawyers', 'in', 'so', 'doing', 'How', 'many', 'bites', 'at', 'the', 'apple', 'do', 'they', 'get', 'before', 'working', 'on', 'Border', 'Loopholes', 'and', 'Asylum', 'They', 'also', 'want', 'to', 'interview', 'the', 'highly']",265,49,,0
6031,Twitter for iPhone, conflicted and compromised Mueller again He said he was done after his last minute speech and that he had nothing more to say outside of the No Collusion No Obstruction Report Enough already go back to work I won unanimously the big Emoluments case yesterday ,2019-07-11 14:00:12,10961.0,48079,false,1.1493174695443743e+18,[],"['conflicted', 'and', 'compromised', 'Mueller', 'again', 'He', 'said', 'he', 'was', 'done', 'after', 'his', 'last', 'minute', 'speech', 'and', 'that', 'he', 'had', 'nothing', 'more', 'to', 'say', 'outside', 'of', 'the', 'No', 'Collusion', 'No', 'Obstruction', 'Report', 'Enough', 'already', 'go', 'back', 'to', 'work', 'I', 'won', 'unanimously', 'the', 'big', 'Emoluments', 'case', 'yesterday']",260,45,I,0
6075,Twitter for iPhone,RT Barr is absolutely right about the Mueller testimony being a public spectacle thats all it ever was Democrats M ,2019-07-09 14:38:33,9607.0,0,false,1.148602344092971e+18,['@RepMarkMeadows:'],"['RT', 'Barr', 'is', 'absolutely', 'right', 'about', 'the', 'Mueller', 'testimony', 'being', 'a', 'public', 'spectacle', 'thats', 'all', 'it', 'ever', 'was', 'Democrats', 'M']",115,20,RT,0
6090,Twitter for iPhone,Brilliant Constitutional Lawyer Dr John Eastman said the Special Prosecutor Mueller should have NEVER been appointed in the first place The entire exercise was fundamentally illegal The Witch Hunt should never happen to another President of the US again A TOTAL SCAM ,2019-07-08 16:40:19,26324.0,84733,false,1.1482706004079247e+18,[],"['Brilliant', 'Constitutional', 'Lawyer', 'Dr', 'John', 'Eastman', 'said', 'the', 'Special', 'Prosecutor', 'Mueller', 'should', 'have', 'NEVER', 'been', 'appointed', 'in', 'the', 'first', 'place', 'The', 'entire', 'exercise', 'was', 'fundamentally', 'illegal', 'The', 'Witch', 'Hunt', 'should', 'never', 'happen', 'to', 'another', 'President', 'of', 'the', 'US', 'again', 'A', 'TOTAL', 'SCAM']",267,42,NEVER,0
6211,Twitter for iPhone,Robert Mueller is being asked to testify yet again He said he could only stick to the Report amp that is what he would and must do After so much testimony amp total transparency this Witch Hunt must now end No more Do Overs No Collusion No Obstruction The Great Hoax is dead ,2019-07-02 14:51:51,20366.0,85148,false,1.1460689753500099e+18,[],"['Robert', 'Mueller', 'is', 'being', 'asked', 'to', 'testify', 'yet', 'again', 'He', 'said', 'he', 'could', 'only', 'stick', 'to', 'the', 'Report', 'amp', 'that', 'is', 'what', 'he', 'would', 'and', 'must', 'do', 'After', 'so', 'much', 'testimony', 'amp', 'total', 'transparency', 'this', 'Witch', 'Hunt', 'must', 'now', 'end', 'No', 'more', 'Do', 'Overs', 'No', 'Collusion', 'No', 'Obstruction', 'The', 'Great', 'Hoax', 'is', 'dead']",275,53,,0
6274,Twitter for iPhone, No Collusion No Obstruction Robert Mueller said he was done after his last minute news conference as later corrected Now the Dems want to give it another try Does it ever end ,2019-06-26 21:46:46,12731.0,66007,false,1.14399906730061e+18,[],"['No', 'Collusion', 'No', 'Obstruction', 'Robert', 'Mueller', 'said', 'he', 'was', 'done', 'after', 'his', 'last', 'minute', 'news', 'conference', 'as', 'later', 'corrected', 'Now', 'the', 'Dems', 'want', 'to', 'give', 'it', 'another', 'try', 'Does', 'it', 'ever', 'end']",176,32,,0
6380,Twitter for iPhone,So sad that the Democrats are putting wonderful Hope Hicks through hell for years now after total exoneration by Robert Mueller amp the Mueller Report They were unhappy with result so they want a Do Over Very unfair amp costly to her Will it ever end Why arent they ,2019-06-19 19:48:02,21497.0,99108,false,1.1414324726029271e+18,[],"['So', 'sad', 'that', 'the', 'Democrats', 'are', 'putting', 'wonderful', 'Hope', 'Hicks', 'through', 'hell', 'for', 'years', 'now', 'after', 'total', 'exoneration', 'by', 'Robert', 'Mueller', 'amp', 'the', 'Mueller', 'Report', 'They', 'were', 'unhappy', 'with', 'result', 'so', 'they', 'want', 'a', 'Do', 'Over', 'Very', 'unfair', 'amp', 'costly', 'to', 'her', 'Will', 'it', 'ever', 'end', 'Why', 'arent', 'they']",266,49,,0
6384,Twitter for iPhone,The Dems are very unhappy with the Mueller Report so after almost years they want a Redo or Do Over This is extreme Presidential Harassment They gave Crooked Hillarys people complete Immunity yet now they bring back Hope Hicks Why arent the Dems looking at the ,2019-06-19 14:18:11,19514.0,91918,false,1.1413494624781353e+18,[],"['The', 'Dems', 'are', 'very', 'unhappy', 'with', 'the', 'Mueller', 'Report', 'so', 'after', 'almost', 'years', 'they', 'want', 'a', 'Redo', 'or', 'Do', 'Over', 'This', 'is', 'extreme', 'Presidential', 'Harassment', 'They', 'gave', 'Crooked', 'Hillarys', 'people', 'complete', 'Immunity', 'yet', 'now', 'they', 'bring', 'back', 'Hope', 'Hicks', 'Why', 'arent', 'the', 'Dems', 'looking', 'at', 'the']",261,46,,0
